"alias";"railway";"express";"esr";"name"
"";"ГОР";"2062599";"245450";"ОСТ.ПУНКТ 623 КМ"
"";"ГОР";"2060435";"245501";"ВУРНАРЫ"
"";"ГОР";"2060436";"245520";"АПНЕРКА"
"";"ГОР";"2060952";"245535";"ОСТ.ПУНКТ 645 КМ"
"";"ГОР";"2060437";"245546";"АЧАКС"
"";"ГОР";"2060953";"245554";"ОСТ.ПУНКТ 652 КМ"
"";"ГОР";"2061498";"245569";"МОКРЫ"
"";"ГОР";"2060954";"245573";"ОСТ.ПУНКТ 661 КМ"
"";"ГОР";"2060396";"245605";"АРЗАМАС 1"
"";"ГОР";"2060404";"245709";"ПЕШЕЛАНЬ"
"";"ГОР";"2060409";"245802";"ШАТКИ"
"";"ГОР";"2060411";"245817";"ПОЯ"
"";"ГОР";"2060407";"246006";"САТИС"
"";"ГОР";"2060405";"246010";"ЛЕСОГОРСК"
"";"ГОР";"2060408";"246103";"БЕРЕЩИНО"
"";"ГОР";"2060406";"246203";"ПЕРВОМАЙСК-ГОРЬКОВСКИЙ"
"";"ГОР";"2060412";"246307";"ЛУКОЯНОВ"
"";"ГОР";"2061411";"246311";"ВЕСЕЛЕЙ"
"";"ГОР";"2060413";"246326";"НИКОЛАЙ-ДАР"
"";"ГОР";"2061435";"246400";"РАЗИНСКАЯ"
"";"ГОР";"2060414";"246504";"АРЗИНКА"
"";"ГОР";"2060415";"246608";"УЖОВКА"
"";"ГОР";"2060416";"246612";"КЕНДЯ"
"";"ГОР";"2060417";"246720";"КЕМЛЯ"
"";"ГОР";"2060418";"246805";"ОБРОЧНОЕ"
"";"ГОР";"2060419";"246839";"АТЬМА"
"";"ГОР";"2060011";"247009";"КРАСНЫЙ УЗЕЛ"
"";"ГОР";"2060655";"247013";"САХАРНЫЙ ЗАВОД"
"";"ГОР";"2061568";"247028";"КОЧУНОВО"
"";"ГОР";"2061432";"247032";"РЕЙТАРСКИЙ"
"";"ГОР";"2061518";"247047";"РЕМЕЗЕНКИ"
"";"ГОР";"2060582";"247051";"ОГАРЕВКА"
"";"ГОР";"2060654";"247066";"РОМОДАНОВСКИЙ"
"";"ГОР";"2060581";"247102";"ЧАМЗИНКА"
"";"ГОР";"2060579";"247206";"НУЯ"
"";"ГОР";"2060693";"247210";"МАЧКАССЫ"
"";"ГОР";"2060578";"247309";"АТЯШЕВО"
"";"ГОР";"2061409";"247329";"БОБОЕДОВО"
"";"ГОР";"2060577";"247403";"АРДАТОВ"
"";"ГОР";"2060576";"247507";"СВЕТОТЕХНИКА"
"";"ГОР";"2061653";"247511";"БАСОВО"
"";"ГОР";"2060335";"247600";"АЛАТЫРЬ"
"";"ГОР";"2060575";"247704";"АЛТЫШЕВО"
"";"ГОР";"2060574";"247723";"АТРАТ"
"";"ГОР";"2060573";"247808";"КИРЯ"
"";"ГОР";"2060572";"247901";"БУИНСК"
"";"ГОР";"2060571";"248001";"ИБРЕСИ"
"";"ГОР";"2060569";"248035";"ЯНГЛИЧИ"
"";"ГОР";"2060630";"248105";"КАНАШ"
"";"ГОР";"2061437";"248124";"МАЛЫЙ ЦИВИЛЬ"
"";"ГОР";"2061438";"248139";"АТЫКОВО"
"";"ГОР";"2060671";"248158";"АЛЕШЕВО"
"";"ГОР";"2061557";"248162";"КИБЕЧИ"
"";"ГОР";"2061536";"248177";"ПЛАТФОРМА 684 КМ"
"";"ГОР";"2060566";"248209";"ТРАКИ"
"";"ГОР";"2060565";"248302";"ЦИВИЛЬСК"
"";"ГОР";"2061446";"248355";"ШОРКИНО"
"";"ГОР";"2060728";"248374";"ЯНОРСОВО"
"";"ГОР";"2060620";"248504";"ЧЕБОКСАРЫ"
"";"ГОР";"2061442";"248603";"НОВОЧЕБОКСАРСК"
"";"ГОР";"2060645";"248711";"БАТЕЕВО"
"";"ГОР";"2061514";"248726";"ЧУБАЕВО"
"";"ГОР";"2060584";"248730";"ШОРКИСТРЫ"
"";"ГОР";"2060585";"248800";"УРМАРЫ"
"";"ГОР";"2061481";"248823";"ЧЕШЛАМА"
"";"ГОР";"2061607";"248834";"ОСТ.ПУНКТ 722 КМ"
"";"ГОР";"2060586";"248904";"ТЮРЛЕМА"
"";"ГОР";"2061647";"248919";"ВОРОБЬЕВСКИЙ"
"";"ГОР";"2060587";"249004";"СВИЯЖСК"
"";"ГОР";"2060607";"249201";"КУЛАНГА"
"";"ГОР";"2060609";"249305";"КАРАТУН"
"";"ГОР";"2060355";"249409";"БУА"
"";"ГОР";"2060614";"249517";"ЕЛХОВО"
"";"ГОР";"2060616";"250001";"ЮДИНО"
"";"ГОР";"2060500";"250302";"КАЗАНЬ ПАСС"
"";"ГОР";"2060787";"250726";"ПИЛЕВО"
"";"ГОР";"2060788";"250730";"КУРША"
"";"";"2060789";"250745";"ЮБИЛЕЙНАЯ"
"";"";"2060791";"250754";"СТОЛБИЩЕ"
"";"";"2060790";"250764";"АЭРОПОРТ"
"";"ГОР";"2061423";"251108";"ВАСИЛЬЕВО"
"";"ГОР";"2060345";"251201";"ЗЕЛЕНЫЙ ДОЛ"
"";"ГОР";"2060632";"251502";"ВОЛЖСК"
"";"ГОР";"2060604";"251606";"ПОМАРЫ"
"";"ГОР";"2060055";"251610";"ЯЛЬЧЕВСКИЙ"
"";"ГОР";"2060603";"251707";"ИЛЕТЬ"
"";"ГОР";"2060602";"251803";"ШЕЛАНГЕР"
"";"ГОР";"2060601";"251907";"СУСЛОНГЕР"
"";"ГОР";"2060599";"252007";"КУНДЫШ"
"";"ГОР";"2060598";"252100";"СУРОК"
"";"ГОР";"2061529";"252219";"ПЕМБА"
"";"ГОР";"2060596";"252312";"КУЯР"
"";"ГОР";"2060593";"252401";"ЙОШКАР-ОЛА"
"";"ГОР";"2060595";"252420";"АКСАМАТОВО"
"";"ГОР";"2060594";"252505";"НОЛЬКА"
"";"ГОР";"2060592";"252806";"НУЖЬЯЛЫ"
"";"ГОР";"2060591";"252825";"ТУРША"
"";"ГОР";"2060588";"252929";"ТАБАШИНО"
"";"ГОР";"2061745";"252933";"ОСТ.ПУНКТ 165 КМ"
"";"ГОР";"2060744";"252948";"ОСТ.ПУНКТ 171 КМ"
"";"ГОР";"2061547";"253008";"ЯРАНСК"
"";"ГОР";"2060623";"253508";"АРСК"
"";"ГОР";"2060625";"253601";"ШЕМОРДАН"
"";"ГОР";"2060626";"253705";"КУКМОР"
"";"ГОР";"2061579";"253712";"РАЗ'ЕЗД 934 КМ"
"";"ГОР";"2060365";"253809";"ВЯТСКИЕ ПОЛЯНЫ"
"";"ГОР";"2060907";"253813";"ПЛАТФОРМА 942 КМ"
"";"ГОР";"2060627";"253902";"ЯМНОЕ"
"";"ГОР";"2060628";"254002";"ЗАСТРУГ"
"";"ГОР";"2060629";"254106";"СОСНОВКА"
"";"ГОР";"2061603";"254110";"ОСТ.ПУНКТ 962 КМ"
"";"ГОР";"2060701";"254125";"КОЧЕТЛО"
"";"ГОР";"2060526";"254203";"КИЗНЕР"
"";"ГОР";"2060527";"254318";"ЯГУЛ"
"";"";"2060175";"254322";"ОП 988 КМ"
"";"";"2060176";"254337";"ОП 993 КМ"
"";"ГОР";"2061558";"254411";"МУЛТАН"
"";"ГОР";"2060528";"254426";"САРКУЗ"
"";"";"2060177";"254430";"ОП 1007 КМ"
"";"ГОР";"2060050";"254515";"СЮГАИЛ"
"";"ГОР";"2060529";"254522";"ЛЮГА"
"";"";"2060178";"254534";"ОП 1016 КМ"
"";"";"2060179";"254549";"ОП 1024 КМ"
"";"ГОР";"2060550";"254604";"МОЖГА"
"";"ГОР";"2061559";"254619";"ЧУМАЙТЛО"
"";"";"2060181";"254623";"ОП 1035 КМ"
"";"";"2060180";"254638";"ОП 1030 КМ"
"";"ГОР";"2060531";"254708";"ПЫЧАС"
"";"ГОР";"2060970";"254712";"ОСТ.ПУНКТ 1050 КМ"
"";"ГОР";"2060100";"254727";"КАРАМБАЙ"
"";"";"2060182";"254731";"ОП 1055 КМ"
"";"";"2060183";"254746";"ОП 1060 КМ"
"";"ГОР";"2061516";"254816";"ГОЖНЯ"
"";"ГОР";"2060950";"254820";"ОСТ.ПУНКТ 1079 КМ"
"";"ГОР";"2060532";"254835";"УРОМ"
"";"";"2060184";"254841";"ОП 1072 КМ"
"";"ГОР";"2060533";"254905";"АГРЫЗ"
"";"ГОР";"2061503";"254939";"УСПЬЯН"
"";"ГОР";"2060369";"255109";"АЛНАШИ"
"";"ГОР";"2060359";"255113";"МУКШУР"
"";"";"2060172";"255128";"ОП 29 КМ"
"";"ГОР";"2060357";"255217";"ИЖБОБЬЯ"
"";"ГОР";"2060358";"255221";"ТЕРСИ"
"";"";"2060170";"255236";"ОП 10 КМ"
"";"";"2060171";"255240";"ОП 20 КМ"
"";"ГОР";"2061416";"255306";"ЮСКИ"
"";"ГОР";"2061441";"255325";"ЛУДЗЯ"
"";"ГОР";"2060150";"255409";"ИЖЕВСК"
"";"ГОР";"2061439";"255503";"ПОЗИМЬ"
"";"";"2060173";"255518";"ОП 45 КМ"
"";"ГОР";"2061616";"255607";"ВОЖОЙ"
"";"ГОР";"2061566";"255626";"ИЮЛЬ"
"";"ГОР";"2061613";"255630";"БОЛГУРЫ"
"";"ГОР";"2061496";"255700";"КВАРСА"
"";"";"2060174";"255715";"ОП 95 КМ"
"";"ГОР";"2060563";"255804";"ВОТКИНСК"
"";"ГОР";"2061664";"255912";"ВОЛОЖКА"
"";"ГОР";"2060521";"255927";"ЗАВОДСКАЯ"
"";"ГОР";"2061488";"256012";"СУНДУКОВО"
"";"ГОР";"2060534";"256027";"КИЧЕВО"
"";"";"2060185";"256031";"ОП 1117 КМ"
"";"ГОР";"2061561";"256120";"ШЕВЫРЯЛОВО"
"";"ГОР";"2061412";"256135";"БУГРЫШ"
"";"";"2060186";"256142";"ОП 1129 КМ"
"";"";"2060187";"256154";"ОП 1136 КМ"
"";"ГОР";"2060560";"256205";"САРАПУЛ"
"";"";"2060188";"256219";"ОП 1149 КМ"
"";"ГОР";"2060535";"256506";"АРМЯЗЬ"
"";"ГОР";"2060054";"256604";"УЖУИХА"
"";"ГОР";"2060537";"256703";"САЙГАТКА"
"";"ГОР";"2061427";"257000";"КАМА"
"";"ГОР";"2061407";"257405";"КАМБАРКА"
"";"ГОР";"2060539";"257509";"АМЗЯ"
"";"ГОР";"2060538";"257602";"НЕФТЕКАМСК"
"";"ГОР";"2060541";"257706";"КАРМАНОВО"
"";"ГОР";"2060649";"257710";"ЭНЕРГЕТИК"
"";"ГОР";"2060735";"257725";"БАДРЯШ"
"";"";"2060189";"257733";"ОП 1219 КМ"
"";"ГОР";"2060542";"257800";"ЯНАУЛ"
"";"ГОР";"2061601";"257814";"КУЮК"
"";"";"2060190";"257829";"ОП 1233 КМ"
"";"";"2060191";"257833";"ОП 1239 КМ"
"";"";"2060193";"257848";"ОП 1245 КМ"
"";"ГОР";"2060004";"257922";"КИНЧАК"
"";"ГОР";"2060543";"257937";"РАБАК"
"";"";"2060194";"257941";"ОП 1257 КМ"
"";"ГОР";"2060570";"258003";"КУЕДА"
"";"ГОР";"2061632";"258018";"БИКБАРДИНСКИЙ"
"";"ГОР";"2060031";"258022";"ОСИНОВАЯ ГОРА"
"";"ГОР";"2060698";"258037";"СТРЕЖ"
"";"";"2060195";"258041";"ОП 1279 КМ"
"";"";"2060197";"258056";"ОП 1281 КМ"
"";"";"2060198";"258060";"ОП 1287 КМ"
"";"";"2060199";"258075";"ОП 1295 КМ"
"";"ГОР";"2060580";"258107";"ЧЕРНУШКА"
"";"ГОР";"2060739";"258111";"УЛЫК"
"";"";"2060301";"258126";"ОП 1314 КМ"
"";"";"2060300";"258130";"ОП 1309 КМ"
"";"";"2060303";"258145";"ОП 1320 КМ"
"";"ГОР";"2060544";"258224";"АГАРЗЯ"
"";"ГОР";"2060053";"258234";"ТРУН"
"";"";"2060305";"258249";"ОП 1341 КМ"
"";"ГОР";"2060546";"258319";"АТЕР"
"";"ГОР";"2060545";"258323";"ЩУЧЬЕ ОЗЕРО"
"";"";"2060306";"258338";"ОП 1350 КМ"
"";"";"2060307";"258342";"ОП 1354 КМ"
"";"";"2060308";"258357";"ОП 1362 КМ"
"";"ГОР";"2060548";"258412";"САРС"
"";"ГОР";"2060547";"258427";"БАРТЫМ"
"";"";"2060309";"258431";"ОП 1371 КМ"
"";"";"2060310";"258446";"ОП 1375 КМ"
"";"";"2060311";"258450";"ОП 1383 КМ"
"";"ГОР";"2060590";"258501";"ЧАД"
"";"ГОР";"2060549";"258624";"НЕНАСТЬЕ"
"";"";"2060312";"258639";"ОП 1405 КМ"
"";"";"2060313";"258643";"ОП 1408 КМ"
"";"";"2060314";"258713";"ОП 1418 КМ"
"";"";"2060317";"258821";"ОП 1428 КМ"
"";"";"2060316";"258836";"ОП 1427 КМ"
"";"";"2060315";"258840";"оп 1424 км"
"";"ГОР";"2060610";"258906";"КРАСНОУФИМСК"
"";"";"2060319";"258925";"ОП 1440 КМ"
"";"";"2060318";"258939";"ОП 1437 КМ"
"";"";"2060322";"259010";"ОП 1447 КМ"
"";"";"2060323";"259025";"ОП 1450 КМ"
"";"";"2060324";"259034";"ОП 1453 КМ"
"";"ГОР";"2060555";"259100";"УФИМКА"
"";"";"2060326";"259148";"ОП 1471 КМ"
"";"";"2060325";"259152";"ОП 1467 КМ"
"";"";"2060328";"259167";"ОП 1481 КМ"
"";"";"2060329";"259171";"ОП 1488 КМ"
"";"";"2060330";"259222";"ОП 1498 КМ"
"";"";"2060332";"259449";"ОП 1511 КМ"
"";"";"2060333";"259453";"ОП 1512 КМ"
"";"";"2060334";"259468";"ОП 1519 КМ"
"";"";"2060349";"259472";"ОП 1522 КМ"
"";"ГОР";"2060562";"259504";"БИСЕРТСКИЙ ЗАВОД"
"";"";"2060670";"259538";"ОП 1551 КМ"
"";"";"2060666";"259542";"ОП 1546 КМ"
"";"";"2060597";"259557";"ОП 1539 КМ"
"";"";"2060675";"259561";"ОП 1557 КМ"
"";"";"2060679";"259576";"ОП 1561 КМ"
"";"";"2060442";"259612";"ОП 1569 КМ"
"";"ГОР";"2060002";"260003";"ГОРЬКИЙ СОРТИРОВОЧНЫЙ"
"";"ГОР";"2061586";"260018";"ОСТ.ПУНКТ 429 КМ"
"";"ГОР";"2061587";"260022";"ПЛАТФОРМА 431 КМ"
"";"ГОР";"2061588";"260037";"ОСТ.ПУНКТ 435 КМ"
"";"ГОР";"2061731";"260111";"КУСТОВАЯ"
"";"ГОР";"2061595";"260126";"СЧАСТЛИВАЯ"
"";"ГОР";"2060640";"260145";"ОРЛОВКА"
"";"ГОР";"2060001";"260200";"ГОРЬКИЙ-МОСК"
"";"ГОР";"2060650";"260215";"ВОЛГА"
"";"ГОР";"2060003";"261203";"КОСТАРИХА"
"";"ГОР";"2061605";"261218";"ЧААДАЕВО"
"";"ГОР";"2061630";"261222";"КООПЕРАТИВНАЯ"
"";"ГОР";"2061440";"261307";"ПОЧИНКИ"
"";"ГОР";"2060720";"261311";"КОПОСОВО"
"";"ГОР";"2061505";"261326";"НАРДНАЯ"
"";"ГОР";"2061645";"261330";"ВЫСОКОЕ"
"";"ГОР";"2061600";"261345";"ДУБРАВНАЯ"
"";"ГОР";"2061460";"261350";"КОЗИНО"
"";"ГОР";"2061470";"261364";"СОРМОВО"
"";"ГОР";"2061535";"261415";"ВАРЯ"
"";"ГОР";"2061635";"261519";"НОВОЕ СОРМОВО"
"";"ГОР";"2061575";"261612";"АЛЕШИНО"
"";"ГОР";"2061515";"261701";"ЛУКИНО"
"";"ГОР";"2061406";"261805";"БАЛАХНА"
"";"ГОР";"2061455";"261909";"ПРАВДИНСК"
"";"ГОР";"2062426";"261913";"ВАНЯТЫ"
"";"ГОР";"2061431";"261928";"МОГИЛИЦЫ"
"";"ГОР";"2062437";"261932";"ЛИПОВКА"
"";"ГОР";"2061469";"261947";"ШЕЛЯУХОВО"
"";"ГОР";"2061465";"262009";"ЗАВОЛЖЬЕ"
"";"ГОР";"2061602";"262013";"ОСТ.ПУНКТ 58 КМ"
"";"ГОР";"2060336";"262102";"ПЕТУШКИ"
"";"ГОР";"2060337";"262206";"КОСТЕРЕВО"
"";"ГОР";"2060338";"262303";"БОЛДИНО"
"";"ГОР";"2061489";"262314";"СУШНЕВО"
"";"ГОР";"2060684";"262329";"КРАСНАЯ ОХОТА"
"";"ГОР";"2060339";"262403";"УНДОЛ"
"";"ГОР";"2060794";"262418";"ОСТ.ПУНКТ 170 КМ"
"";"ГОР";"2060341";"262511";"КОЛОКША"
"";"ГОР";"2060342";"262600";"ЮРЬЕВЕЦ"
"";"ГОР";"2060340";"262704";"ВЛАДИМИР ПАСС"
"";"ГОР";"2060567";"262719";"АВТОПРИБОР"
"";"ГОР";"2060343";"262808";"БОГОЛЮБОВО"
"";"ГОР";"2061532";"262812";"ЛЕМЕШКИ"
"";"ГОР";"2060568";"262827";"ВЫСЕЛКИ"
"";"ГОР";"2060583";"262831";"КАРЯКИНСКАЯ"
"";"ГОР";"2060348";"262901";"НОВКИ 2"
"";"ГОР";"2060730";"262916";"НОВАЯ ЖИЗНЬ"
"";"ГОР";"2060346";"262920";"ТЕРЕХОВИЦЫ"
"";"ГОР";"2061510";"262935";"КАМЕШКОВО"
"";"ГОР";"2060344";"262941";"ВТОРОВО"
"";"ГОР";"2060347";"263001";"НОВКИ 1"
"";"ГОР";"2060795";"263020";"ОСТ.ПУНКТ 243 КМ"
"";"ГОР";"2060770";"263035";"СЕРГЕЙЦЕВО"
"";"ГОР";"2060780";"263047";"ФЕДУЛОВО"
"";"ГОР";"2060796";"263054";"ОСТ.ПУНКТ 253 КМ"
"";"ГОР";"2060350";"263105";"КОВРОВ 1"
"";"ГОР";"2061512";"263113";"КОВРОВ 2"
"";"ГОР";"2060797";"263213";"ПОСТ 262 КМ"
"";"ГОР";"2060589";"263317";"ОСИПОВО"
"";"ГОР";"2060798";"263321";"ОСТ.ПУНКТ 273 КМ"
"";"ГОР";"2060715";"263336";"КРЕСТНИКОВО"
"";"ГОР";"2060705";"263340";"ГОСТЮХИНО"
"";"ГОР";"2060755";"263406";"САРЫЕВО"
"";"ГОР";"2060799";"263410";"ОСТ.ПУНКТ 288 КМ"
"";"ГОР";"2060351";"263509";"МСТЕРА"
"";"ГОР";"2060352";"263603";"СЕНЬКОВО"
"";"ГОР";"2060360";"263707";"ВЯЗНИКИ"
"";"ГОР";"2062584";"263711";"ПЛАТФОРМА 324 КМ"
"";"ГОР";"2060634";"263815";"ИМЕНИ ВОЙКОВА"
"";"ГОР";"2060353";"263828";"ДЕНИСОВО"
"";"ГОР";"2061467";"263919";"МОЛОДНИКИ"
"";"ГОР";"2060354";"263923";"ЧУЛКОВО"
"";"ГОР";"2060356";"264004";"ГОРОХОВЕЦ"
"";"ГОР";"2060635";"264019";"ГАЛИЦКАЯ"
"";"ГОР";"2060447";"264108";"ИЛЬИНО"
"";"ГОР";"2060072";"264112";"ЧИЧЕРОВО"
"";"ГОР";"2060697";"264127";"ИНЖЕНЕРНАЯ"
"";"ГОР";"2061540";"264146";"ИЛЬИНОГОРСКАЯ"
"";"ГОР";"2061570";"264150";"ГОРБАТОВКА"
"";"ГОР";"2061501";"264216";"ВЕЛИКОЕ ОЗЕРО"
"";"ГОР";"2061618";"264319";"ЗОЛИНО"
"";"ГОР";"2061484";"264413";"ФРОЛИЩЕ"
"";"ГОР";"2060446";"264502";"СЕЙМА"
"";"ГОР";"2062585";"264517";"ОСТ.ПУНКТ 392 КМ"
"";"ГОР";"2060445";"264521";"ЖОЛНИНО"
"";"ГОР";"2060111";"264536";"РЕШЕТИХА"
"";"ГОР";"2061450";"264606";"ДОСКИНО"
"";"ГОР";"2061480";"264610";"ПУШКИНО"
"";"ГОР";"2060420";"264704";"ДЗЕРЖИНСК"
"";"ГОР";"2061490";"264714";"КАЛИНИНСКАЯ"
"";"ГОР";"2060444";"264803";"ИГУМНОВО"
"";"ГОР";"2062425";"264818";"ВОРОШИЛОВСКАЯ"
"";"ГОР";"2061726";"264837";"ОСТ.ПУНКТ 421 КМ"
"";"ГОР";"2061449";"264907";"ПЕТРЯЕВКА"
"";"ГОР";"2060651";"264911";"САРТАКОВО"
"";"ГОР";"2060030";"264926";"ОКСКАЯ"
"";"ГОР";"2061597";"264930";"ПОСТ 325 КМ"
"";"ГОР";"2060772";"265007";"МОХОВЫЕ ГОРЫ"
"";"ГОР";"2060449";"265308";"ТОЛОКОНЦЕВО"
"";"ГОР";"2061475";"265312";"РЕКШИНО"
"";"ГОР";"2060451";"265401";"КИСЕЛИХА"
"";"ГОР";"2060636";"265416";"ШПАЛОЗАВОД"
"";"ГОР";"2060452";"265505";"КАЛИКИНО"
"";"ГОР";"2060453";"265609";"ЛИНДА"
"";"ГОР";"2060734";"265613";"КЕЗА"
"";"ГОР";"2060454";"265628";"ТАРАСИХА"
"";"ГОР";"2060455";"265717";"ОСИНКИ"
"";"ГОР";"2060456";"265806";"СЕМЕНОВ"
"";"ГОР";"2061589";"265810";"ПОСТ 75 КМ"
"";"ГОР";"2060457";"265900";"КЕРЖЕНЕЦ"
"";"ГОР";"2061526";"265914";"ОЗЕРО"
"";"ГОР";"2061592";"265929";"КАМЕННЫЙ ОВРАГ"
"";"ГОР";"2060458";"266005";"СУХОБЕЗВОДНОЕ"
"";"ГОР";"2061584";"266014";"ПЕРЕХВАТКА"
"";"ГОР";"2060681";"266029";"ЧИБИРЬ"
"";"ГОР";"2060766";"266033";"ПРУДЫ"
"";"ГОР";"2060894";"266048";"ОСТ.ПУНКТ 27 КМ"
"";"ГОР";"2060768";"266052";"ПОСТОЙ"
"";"ГОР";"2061641";"266067";"КАЙСК"
"";"ГОР";"2060895";"266071";"ОСТ.ПУНКТ 55 КМ"
"";"ГОР";"2061417";"266103";"ЛАПШАНГА"
"";"ГОР";"2061625";"266207";"ВЕТЛУЖСКАЯ"
"";"ГОР";"2061413";"266211";"БЫСТРУХА"
"";"ГОР";"2060459";"266300";"ШЕМАНИХА"
"";"ГОР";"2061534";"266315";"МИНЕЕВКА"
"";"ГОР";"2060461";"266508";"УСТА"
"";"ГОР";"2060430";"266601";"УРЕНЬ"
"";"ГОР";"2060462";"266705";"АРЬЯ"
"";"ГОР";"2060672";"266710";"ШАЛЕГА"
"";"ГОР";"2060029";"266724";"ОБХОД"
"";"ГОР";"2060676";"266813";"БУРЕНИНО"
"";"ГОР";"2060463";"266917";"ЗУБАНЬЯ"
"";"ГОР";"2060440";"267002";"ШАХУНЬЯ"
"";"ГОР";"2061573";"267017";"ШЕСТЕРИКОВО"
"";"ГОР";"2060464";"267106";"ТОНШАЕВО"
"";"ГОР";"2060637";"267110";"ЯНГАРКА"
"";"ГОР";"2061615";"267125";"ОСТ.ПУНКТ 701 КМ"
"";"ГОР";"2060465";"267200";"ПИЖМА"
"";"ГОР";"2060638";"267214";"ОДОШНУР"
"";"ГОР";"2060466";"267303";"БУРЕПОЛОМ"
"";"ГОР";"2060467";"267407";"ШЕРСТКИ"
"";"ГОР";"2060468";"267500";"ЕЖИХА"
"";"ГОР";"2060707";"267515";"ЕЖУРЫ"
"";"ГОР";"2061617";"267520";"ОСТ.ПУНКТ 781 КМ"
"";"ГОР";"2060469";"267604";"ИГОТИНО"
"";"ГОР";"2060686";"267619";"ШАКАЛИ"
"";"ГОР";"2060443";"267708";"КОТЕЛЬНИЧ 2"
"";"ГОР";"2060450";"267801";"КОТЕЛЬНИЧ 1"
"";"ГОР";"2061634";"268113";"РОНЖИНО"
"";"ГОР";"2060472";"268128";"АЦВЕЖ"
"";"ГОР";"2060120";"268132";"КАПИДАНЦЫ"
"";"ГОР";"2060471";"268147";"ЮМА"
"";"ГОР";"2061614";"268151";"ДАРОВИЦА"
"";"ГОР";"2060473";"268202";"МАРАДЫКОВСКИЙ"
"";"ГОР";"2061619";"268310";"ОСТ.ПУНКТ 901 КМ"
"";"ГОР";"2060474";"268325";"БЫСТРЯГИ"
"";"ГОР";"2061620";"268414";"ОСТ.ПУНКТ 907 КМ"
"";"ГОР";"2060475";"268429";"ШАЛЕГОВО"
"";"ГОР";"2060476";"268503";"ОРИЧИ"
"";"ГОР";"2060398";"268607";"ПОЛОГОВКА"
"";"ГОР";"2060397";"268611";"СОЛОВЕЙКО"
"";"ГОР";"2061482";"268626";"ЛОМОВКА"
"";"ГОР";"2060399";"268700";"СЕРЕЖА"
"";"ГОР";"2060063";"268715";"ЧЕРЕМАС"
"";"ГОР";"2060401";"268804";"СЕЧУГА"
"";"ГОР";"2060402";"268908";"СУРОВАТИХА"
"";"ГОР";"2060992";"268912";"РАЗ'ЕЗД 281 КМ"
"";"ГОР";"2060991";"269012";"РАЗ'ЕЗД 296 КМ"
"";"ГОР";"2060438";"269027";"ЗИМЕНКИ"
"";"ГОР";"2060990";"269031";"РАЗ'ЕЗД 310 КМ"
"";"ГОР";"2060439";"269046";"ЧАГЛОВО"
"";"ГОР";"2060403";"269065";"ШОНИХА"
"";"ГОР";"2060745";"269101";"МЕТАЛЛИСТ"
"";"ГОР";"2061428";"269116";"АБАБКОВО"
"";"ГОР";"2061604";"269205";"ВОРСМА"
"";"ГОР";"2061426";"269216";"УБЕЖИЦЫ"
"";"ГОР";"2060708";"269224";"ВЫБОЛОВО"
"";"ГОР";"2061443";"269309";"КОЖЕВЕННОЕ"
"";"ГОР";"2060709";"269313";"СТРЕЛКОВО"
"";"ГОР";"2060718";"269328";"ЕФИМЬЕВО"
"";"ГОР";"2061608";"269332";"КОПНИНО"
"";"ГОР";"2061652";"269347";"БУРЕВЕСТНИК"
"";"ГОР";"2061519";"269402";"КУДЬМА"
"";"ГОР";"2060652";"269417";"БОРИСОВСКАЯ"
"";"ГОР";"2061464";"269421";"РОЙКА"
"";"ГОР";"2060988";"269436";"ПЛАТФОРМА 341 КМ"
"";"ГОР";"2060653";"269440";"БОЛЬШАЯ ЕЛЬНЯ"
"";"ГОР";"2061660";"269455";"АНКУДИНОВКА"
"";"ГОР";"2061429";"269469";"ПИОНЕРСКИЙ"
"";"ГОР";"2060644";"269506";"КСТОВО"
"";"ГОР";"2060892";"269510";"ОСТ.ПУНКТ 12КМ"
"";"ГОР";"2060771";"269601";"ЗЕЛЕЦИНО"
"";"ГОР";"2061500";"269703";"МЫЗА"
"";"ГОР";"2060478";"270005";"ЛЯНГАСОВО"
"";"ГОР";"2060659";"270018";"ЛЯНГАСЫ"
"";"ГОР";"2062428";"270109";"ЧУХЛОМИНСКИЙ"
"";"ГОР";"2060887";"270113";"ОСТ.ПУНКТ 951 КМ"
"";"ГОР";"2060600";"270202";"КИРОВ ПАСС"
"";"ГОР";"2060764";"270217";"КРАСНОСЕЛЬСКИЙ"
"";"ГОР";"2060006";"270306";"КИРОВ-КОТЛАССКИЙ"
"";"ГОР";"2060477";"270804";"СТРИЖИ"
"";"ГОР";"2062438";"270819";"ЦАПЕЛИ"
"";"ГОР";"2060760";"270823";"ОСТ.ПУНКТ 932 КМ"
"";"ГОР";"2060022";"270908";"МАТАНЦЫ"
"";"ГОР";"2060911";"270912";"ОСТ.ПУНКТ 9 КМ"
"";"ГОР";"2060758";"271008";"СЛОБОДСКОЕ"
